 0.0932366	 0.0938791	 0.0961335	 0.0982387	 0.0978756	 0.0963533	 0.0942615	  0.092335	 0.0910431	  0.091071	 0.0930086	 0.0972771	  0.102784	  0.110335	  0.119834	  0.128844	  0.133561	  0.135571	  0.136504	  0.135571	  0.130434	  0.122175	  0.121196	  0.119118	  0.114233	  0.106512	  0.107399	  0.103731	  0.101987	   0.10043	 0.0985261	  0.097432	  0.101254	  0.107782	  0.116804	  0.107095	   0.10242	   0.10331	 0.0768154	 0.0671985	 0.0696576	 0.0713197	 0.0711885	 0.0706431	 0.0699235	 0.0693453	
  0.298069	  0.255965	  0.236377	  0.226526	   0.22103	  0.217341	  0.215284	  0.214625	  0.214344	  0.214383	  0.214171	   0.21321	  0.210859	  0.207369	  0.202711	  0.197355	  0.191815	  0.185122	  0.177787	  0.170485	  0.163806	  0.157371	  0.150742	   0.14432	  0.138613	  0.134412	  0.130547	  0.129054	  0.127238	  0.125671	   0.12398	  0.121799	  0.119268	  0.116084	   0.11259	  0.114571	  0.114646	  0.113181	  0.112251	  0.112053	  0.112694	  0.113963	  0.115047	  0.115993	  0.116494	  0.115463	
  0.297371	   0.25416	  0.234017	  0.223843	  0.218123	  0.214235	  0.211988	  0.211122	  0.210631	  0.210467	  0.210077	  0.208983	   0.20658	  0.203096	    0.1985	  0.193072	  0.187624	  0.181081	   0.17391	  0.166815	  0.160395	  0.154194	  0.147763	  0.141519	  0.135952	  0.131931	   0.12836	  0.127063	  0.125312	  0.123787	  0.122141	   0.12001	  0.117519	  0.114384	  0.111032	  0.113277	  0.113406	  0.111632	  0.110067	  0.109549	  0.109879	   0.11049	  0.110623	   0.11075	  0.110389	  0.109275	
  0.298939	  0.258091	  0.239142	  0.229591	  0.224426	  0.220863	  0.218793	  0.218229	  0.218045	  0.218114	  0.218021	  0.217143	  0.214776	  0.211203	  0.206337	  0.200686	  0.194859	  0.187985	  0.180417	  0.173126	  0.166381	  0.159839	  0.153027	  0.146423	  0.140554	  0.136173	  0.132141	  0.130561	   0.12877	   0.12723	  0.125561	  0.123373	  0.120767	  0.117543	  0.114059	  0.116116	  0.116231	  0.115092	  0.114708	  0.114835	  0.115638	  0.117919	  0.120468	  0.122763	  0.124069	  0.122584	
   34383.3	   34934.2	   37286.7	   41490.1	   46924.1	   51708.4	   56610.7	     62314	   68598.8	   75576.9	   83320.9	   91990.9	    102896	    113153	    123917	    138667	    160295	    178848	    189413	    199894	    209928	    214055	    211985	    205421	    196642	    192067	    182629	    171725	    164150	    156836	    149722	    143298	    138038	    132254	    122348	    104674	    115094	    122321	    113979	    109819	    121322	    128325	    132913	    135722	    137271	    133670	
   32709.8	   33118.9	   35429.1	   39576.7	   44948.7	   49937.8	   55086.8	   61001.5	   67452.4	   74199.6	   81623.2	   89853.8	    100269	    109901	    119928	    133934	    155151	    173617	    184144	    194770	    205253	    210009	    208512	    202415	    193883	    189310	    179964	    169103	    161492	    154081	    146791	    140132	    134712	    128552	    118032	    101192	    111864	    116965	    108286	    102469	    106144	    106648	    107150	    107715	    108276	    109539	
     36187	   36941.6	   39384.7	   43683.5	   49220.7	   53787.7	   58419.9	   63918.2	     70436	     77719	   85963.1	   95534.6	    107222	    118373	    130227	    146016	    168241	    187012	    197673	    207962	    217305	    220464	    217477	    210169	    200863	    195822	    186185	    175368	    167892	    160670	    153686	    147386	    142381	    137117	    127901	    109227	    119364	    128616	    120693	    118788	    140912	    156242	    164422	    167641	    167264	    157947	
   15403.2	   15996.3	   17193.7	   19145.1	   21690.3	   24074.8	   26832.2	   29899.1	   33492.2	   37796.5	   42953.1	   49166.4	   57242.6	   65911.8	   75816.8	   88675.9	    105808	    121784	    133503	    144682	    154639	    160180	    161802	    159188	    153444	    149365	    140742	    130158	    123331	    117162	    111053	    105445	    100534	   95585.9	   88863.5	   78051.5	   83786.1	   88478.5	   83633.8	   81359.4	   87733.8	   92000.7	   95149.3	   97381.4	   98961.3	   97139.4	
   14753.1	   15292.6	   16453.8	   18348.8	   20840.4	   23213.5	   26009.3	   29080.9	   32410.5	     36479	   41396.8	     47275	     54938	   63081.9	     72329	   84582.9	    101219	    117004	    128691	    139939	    150036	    155888	    158009	    155912	    150640	    146908	    138681	    128388	    121625	    115437	    109334	    103804	     98819	   93729.6	   86719.9	   75915.9	   81911.4	   85372.1	   80046.9	     76375	   78476.1	   78982.5	   79419.1	   80026.5	   81003.9	   82036.6	
   16287.8	   16994.6	   18241.3	     20246	   22858.1	   25174.5	   27832.5	   30817.6	   34452.2	   38888.5	   44455.7	   51258.7	   59993.6	   69524.1	   80544.8	   94373.3	    111882	    127812	    139532	    150389	    159933	    164851	    165863	    162698	    156525	    151898	    142956	    132156	    125272	    119090	    112987	    107563	    102851	     98134	   92090.1	   81055.4	   86215.5	   92205.4	   87982.5	   87523.5	   99330.5	    108889	    114644	    117660	    118481	    112876	
         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	         	
 0.0284793	 0.0416206	 0.0442219	 0.0461754	 0.0491325	 0.0539904	  0.060462	 0.0686854	 0.0785139	 0.0895047	  0.101142	  0.112952	  0.123647	  0.134598	  0.144947	  0.152746	  0.156758	  0.160412	  0.163494	  0.165748	   0.16379	  0.159938	  0.156388	  0.153526	  0.149846	  0.143701	  0.137432	  0.130914	  0.126446	  0.123383	  0.120791	  0.118078	  0.115123	  0.114521	  0.117656	  0.118832	  0.106371	  0.104909	  0.110402	  0.111987	  0.108359	   0.10685	  0.105146	  0.103469	   0.10177	   0.10125	
 0.0259871	 0.0380121	 0.0404562	 0.0422721	 0.0450281	 0.0495156	 0.0554504	  0.063028	 0.0720908	 0.0822491	 0.0930269	  0.103984	  0.113906	   0.12406	  0.133657	  0.140904	  0.144637	  0.148256	  0.151128	  0.153289	  0.151527	  0.147998	  0.144676	  0.142005	  0.138661	    0.1331	  0.127482	  0.121701	  0.117872	  0.115045	  0.112704	  0.110486	  0.107656	  0.107395	  0.110062	  0.110212	 0.0982815	 0.0968233	  0.101293	  0.102413	 0.0983638	 0.0961617	 0.0936878	 0.0905066	 0.0860325	 0.0840602	
 0.0296487	 0.0432405	 0.0459449	 0.0479319	 0.0509269	 0.0559342	 0.0625917	 0.0711097	 0.0812331	 0.0925304	  0.104628	  0.116847	   0.12784	  0.139069	  0.149714	  0.157732	  0.161993	  0.165535	  0.168702	  0.170997	  0.168974	  0.165031	  0.161422	  0.158489	  0.154658	  0.148394	  0.142214	  0.135403	  0.130656	  0.127387	  0.124693	  0.121997	  0.119328	  0.119321	  0.123286	  0.124929	  0.112451	  0.111381	  0.117201	  0.119271	  0.116388	   0.11599	  0.115435	  0.115368	  0.115029	  0.114814	
 0.0282376	 0.0411842	 0.0435485	 0.0449662	 0.0469912	 0.0505585	 0.0555263	 0.0624228	 0.0711785	 0.0815289	 0.0930173	  0.105133	   0.11665	  0.128613	  0.140143	  0.149678	  0.156341	  0.162364	   0.16735	  0.171465	  0.171024	  0.168146	  0.164383	  0.161218	   0.15699	  0.149914	  0.141957	  0.133575	  0.127909	  0.123934	  0.120075	  0.116107	  0.112171	  0.110831	  0.112926	  0.114222	  0.104128	  0.103075	  0.109899	  0.113024	  0.111359	  0.110933	  0.110203	  0.109385	  0.108428	  0.108631	
